commitId,ADDITIONAL_FUNCTIONALITY,ADDITIONAL_OBJECT_STATE,ALTERNATIVE_PART_INSERT,COMMENT_INSERT,CONDITION_EXPRESSION_CHANGE,DOC_UPDATE,REMOVED_FUNCTIONALITY,STATEMENT_DELETE,STATEMENT_INSERT,STATEMENT_PARENT_CHANGE,STATEMENT_UPDATE,add,allow,fix,implement,remov,support,test,changedFiles,additions,deletions,results
a7a67f1a1adc33e6f629bd1aa9aaa92170eda88e,0,0,0,0,4,0,0,30,19,2,0,0,0,0,0,0,0,0,7,122,46,0
0744b7f381289147be4eb9e43a0f03e449c1768c,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,4,3,1
aa30bba068584f0a343d986de20c7d8a62037b2e,3,0,0,0,2,0,0,5,6,5,2,0,0,1,0,0,0,0,3,75,18,1
d54477c34b1643fb68539bf6c235dc001582ec9c,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,2,1
7ed444678012a695278f54ab86ca4a5dd73537c7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,32,7,2
e17f046915cce47bd95b4b8f4b197c8fb3d76481,0,0,0,1,0,0,0,1,5,1,4,0,0,0,0,0,0,0,2,17,5,1
8b57c2d95e39d7c08e42bb5b074969f076a321d8,1,1,0,0,1,0,0,10,4,1,4,0,0,0,0,0,0,0,2,29,12,2
6f14330db96d599a0ec4a880786320d1b493c861,1,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,54,8,1
4a1d547c823016965040237c038832468984fd05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
fe6e166c17990070a64c0b15d91b283a18c9dec5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1
f28bcd1a6c78ad80316885c50ec77661184b390e,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,2,1
9eb8ef961e7ea615784bf60221ff8232b0b6c108,1,1,0,0,0,0,0,2,8,0,5,0,0,0,0,0,0,0,4,30,13,0
05ef7eb774bd373c627ec0a5601ffb4bb245a45c,29,10,0,0,4,0,2,21,44,0,7,0,0,0,0,0,0,0,11,875,445,2
4becfb06985f23704a42a9699963f5bbe0366e7a,4,0,0,0,0,0,5,19,10,1,3,0,0,1,0,0,0,0,4,69,62,1
663d9f43b0f5b49088102781ae8ce7123932e97b,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,2
c5b22e0f974d267b11ba5b3d0b9a1f1ce73fc465,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,9,3,2
9613f4fd719faac3cc4428ba560e4cc7c6d158a9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1
a8924692252c329e7eaa03db07b03137b7b5ac22,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,13,7,1
e102554877356467113bd4e2cbb386a186619206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2
dd6b2b0860bba3c0fac44092cf388c607b908df1,8,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,6,64,4,1
672a790148381c4a91b8a862959d97096a7bb513,0,0,1,0,1,0,0,2,3,2,2,0,0,0,0,0,0,0,1,4,4,1
ae3c13a83d610f3003cf800e2286a8bba69bf2b1,2,0,1,0,2,0,6,4,5,2,9,0,0,0,0,0,0,0,2,30,44,2
6a3f6b3b9a32d70c7b58bbbf40046497bc415931,4,2,0,0,0,0,0,0,14,0,12,0,0,0,0,0,1,0,4,144,16,1
fbe88fe1a56907fae90cdf3ebf8c9fb1e12c7d09,0,0,0,0,0,0,0,4,8,0,0,0,0,0,1,0,0,0,5,62,16,0
f3cc4e1607184a92210cf1b699328860d4ba3809,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
7d5216168878a13826d5475cbf933b7799224eb5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,0
52115e35af7a8361ae9e8b32499c24f9ba4174d0,17,3,2,2,3,1,1,11,33,1,14,0,0,0,0,0,1,0,16,372,79,0
cb1f286c45ca4c6599580551557a101d0836fe4f,0,0,0,0,4,0,0,3,1,0,2,0,0,0,0,0,0,0,5,101,16,0
9fcdb59352eb7bae875c460fbe6b50a4fdde3d45,12,2,0,0,12,1,6,26,24,33,7,0,0,0,0,0,1,0,12,196,97,0
5804249b521c4edda47d0dffc514075cd6fb4503,0,0,0,0,2,0,0,0,2,0,3,1,0,0,0,0,1,0,1,7,5,0
3e714ddd9f062e534c1ee028ac8b2269a062004b,4,6,0,0,2,1,0,0,25,0,4,0,0,0,0,0,1,0,8,427,260,0
37a9214ecf57b5c85c866a90a5e1a52cc3092e8e,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
b6ce0a1f69af1862f1577f5c2a0f96905d2af683,5,3,0,0,0,0,3,37,21,25,31,0,0,0,0,0,0,0,5,258,150,2
367a2b8bf66addf6fd731c54b8436ffdd8ed9061,7,26,2,3,0,0,0,1,29,0,0,1,0,0,0,0,1,0,5,187,2,0
d5379b29a2e22e8d994d201fda5526e712f00c33,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,6,3,2
90a5181501cbcf506c34a7870220f6f9a18b30df,11,3,0,21,4,1,98,45,28,2,34,0,0,0,0,0,0,0,22,373,1080,2
f75570734bb41a61d66b10922b6fc1ed48119067,7,0,0,0,0,1,0,24,50,21,9,0,0,1,0,0,0,0,7,342,158,1
d66a477781a6e081bb62bbd87270c9a3aacb5a40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,3,1
a1a7deebf8b28e3b09260f9d1f56b4f687fde672,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,7,43,20,2
de8f0efe60233436431930447d7672f2a1dc8878,7,25,1,4,11,3,3,48,85,13,96,0,0,0,0,0,0,0,53,1473,516,0
adb90c7f52be4c443a1050b2bfcbcb5cdf8542f5,8,1,0,1,0,0,0,1,6,0,1,0,0,1,0,0,0,0,4,187,5,1
64bed0460e0bab9157e71192a18b2285bf1ef536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,665,56,0
5fe802ea0a094289b6989748da75fb2942058aba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,52,3,2
7db30f8428ef341cc39b2758d3bd6dcccc25b080,0,0,0,0,0,0,0,1,4,2,0,0,0,1,0,0,0,0,3,32,22,1
2136542f1bbca3cfcad3107365015c103f5b42ae,0,0,0,1,0,3,0,0,20,0,1,0,0,0,0,0,0,0,8,41,8,2
175d222bfc03ad84023cefb40e48b27356148ec5,1,0,0,0,0,0,0,0,0,0,187,1,0,0,0,0,0,0,75,204,189,0
ebb236ef9c00592c592f8d5bb885e7dfd4d05c3a,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,5,2,2
f95ec3f5bf12bee07c90943cff3b135e6a7e7a8b,0,1,0,1,0,0,0,1,12,0,0,1,0,0,0,0,0,0,2,30,2,1
3990e8b478b1d958479c173c74946e38360cfd17,9,3,0,0,0,2,8,60,14,3,12,0,0,0,0,0,0,0,16,433,266,0
a2cdf208dd53a77eeb2a87ffe9a71fd19d8fd164,3,7,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,7,169,1,0
a8dbce159679cd031f60e6151399fa2cd5ac9374,12,0,0,0,1,1,2,5,3,1,8,0,0,0,0,0,0,0,9,190,83,2
f16e39ecb1dcb4d5964235ef94d84ab4d70ac314,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,11,7,1
d4d1ccc992dc500518eaf0f50f425a6d2dde2c7c,1,1,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,7,51,14,2
b5ba6979b7bfd216166f040ec1d66c425307516c,5,1,0,5,1,0,0,1,19,1,36,0,0,0,0,0,1,0,15,226,120,2
a7a3653b7006297958e79146aa46011d6060099f,1,0,3,2,1,1,0,14,6,6,46,0,0,1,0,0,0,0,17,89,66,1
614faccf1d353c3b4835e6df0e6902839d54b5f6,0,1,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,1,2,15,0,1
a467e88ae4c1dacb022288fe6d4805a7f719cd12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,14,6,1
992ba4c79ce11b0b72f9e15463a3b88505a41b88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,67,1,0
06d24042b64d6fa0e179b5845990068f849d9ce5,1,0,0,0,0,0,0,0,7,1,1,0,0,1,0,0,0,0,6,245,105,1
3f0c9e5fe36d201de021d989b23ebaeb2d9a027b,2,2,0,0,0,0,3,18,2,0,2,0,0,1,0,0,0,0,7,290,148,1
05a497f35ade5b00ad049cf18873068379ef7ccd,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,2,5,2,2
bd92322d22be4a00f1a6fbd4fe45660a920eca6d,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,11,3,855,2
d6f8a7f7ee7c689abdaa85b0c4d546e562f4e838,1,0,1,6,0,0,3,13,19,2,7,0,0,0,0,0,0,0,10,291,86,1
12060cb9a634e3b1ae0b7d1508bedd37e3dc0394,1,0,0,6,0,0,1,1,25,0,10,0,0,0,0,0,0,0,4,63,30,2
b701a84d372be5cdc2fa1382e7755407700620cf,2,0,0,0,0,0,1,9,1,0,0,0,0,1,0,0,0,0,4,107,38,1
8c3065c971a65448b29ee600d5c889b33e2afdb1,4,6,0,0,0,0,0,2,26,0,3,0,0,1,0,0,0,0,5,234,15,1
7b7fc7b788066529daa177873c28f4f9013a9c9e,1,1,1,0,0,0,2,17,7,1,3,0,0,0,0,0,0,0,5,124,74,0
8091ea54d5e5c47da95ac1b1d921134399a5f066,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,15,7,1
233ca3e2a5145f006316f899e61a02bf97c38e75,2,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,3,52,39,1
96a1477d02e29b3002678f4da9ca55184888a54c,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,1,0
c63e3f027bfe01e421fb692f6a86bcf1a4cecc5f,3,0,0,3,5,0,2,19,21,0,7,0,0,0,0,0,0,0,5,172,33,0
687d4dbd1d26c3f6cfd24ee37e872a1fef9552d1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1
61466809552f96a83aa19446d4d59cecd0d2cad5,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,100,0,1
d074c686b3ba0ba6843d0a25dca5ac991f919e68,0,0,1,0,6,0,0,0,2,1,0,0,0,1,0,0,0,0,2,6,1,1
52c58115d2a0b97908bacdd7fb6a78a6b6cf3e83,3,1,0,0,0,0,0,5,1,0,1,0,0,1,0,0,0,0,4,57,7,1
b588da4eb4be8419dbffcafccc381b80dec25acb,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,3,2,1
1f47d355234777b707191b9c8e813c0000ecf212,1,2,0,1,2,0,1,6,11,5,4,0,0,0,0,0,1,0,5,49,22,0
ad5306f24ccb42ced48a95419850f41d662fc5ac,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,56,10,1
4b946ebdf22a25d8f01c87845ae177d7343ae616,0,0,3,2,1,0,0,3,13,8,5,0,0,1,0,0,0,0,5,42,16,1
cc2f077d437139e79052fbafa37a2065f5a1bd1d,7,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,90,7,1
642ed17a4808e36f1458546cc66d52e212cc5acf,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,34,7,1
7d26cffb0cb21c16b335e8ae9b02523565ad3b5d,4,0,1,1,1,0,0,0,16,1,9,0,0,0,0,0,0,0,6,293,21,1
ed77c8925d7126f9ea3c8d9cbb1e246ad61ce37c,15,2,0,2,1,0,2,25,27,2,23,0,0,0,0,0,0,0,15,309,162,1
4f79b07e174ed1f57115a6b0a9f6a6e74e6733ee,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,3,37,6,1
cf75df69f253669574263f69b1ec7b1554ea5701,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,1,6,2
c9b6c3c36c184a03de3b5a1860f336ed834f1f04,2,4,5,0,0,4,0,3,33,1,7,0,0,0,1,0,0,0,19,1431,41,0
f582aa449210110546147851f529e2fbb337aa0e,0,0,0,0,0,0,0,2,4,0,14,0,0,1,0,0,0,0,2,23,23,2
1c52b6551b63053b261f4ac821093a8a203de596,1,1,0,0,0,0,0,2,3,1,16,0,0,1,0,0,0,0,12,58,36,1
c7c8f2fe48d3a16ac70fb98f662d3d77292ba0cd,0,0,0,0,0,0,0,0,1,0,38,0,0,0,0,0,0,1,26,43,1,1
b923c291b474c246afa9f37ae5d9f6bdbbfef9d2,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0,2,65,60,1
d4ffca41d7ef1d04ab3d4a1580817adace72a5da,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,31,0,1
ca6ac1997f045f8093a563fb58b79c01bf7d01c3,2,1,0,0,0,0,0,4,4,2,0,0,0,1,0,0,0,0,2,23,9,2
448f8dbb9fd9bf2e0ef72dda7bb235915deca94f,3,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,6,69,2,0
e86d48730c64d10ba2a838e5663f9ab7a698c9c6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,56,0,1
a1c7a707cac478b7288dfc34cd2fccecb68d0c35,2,3,0,1,0,0,0,4,12,1,4,0,0,0,0,0,1,0,3,163,19,0
9cea634f7d4276b87821f3ab7c160fa67b2c85b1,1,0,1,0,0,0,0,7,10,0,3,0,0,1,0,0,0,0,5,73,15,1
504b801ca0e7fd3944872d3214539feb2d614f06,0,0,0,0,0,0,0,3,18,1,0,0,0,0,0,0,0,0,2,24,5,1
04f1e7a41874bb93434c91c80544eda24afbb215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,839,1,0
9521bc3d3eb5d1cc164417b9ca072393bb9cccda,0,2,0,0,0,0,0,17,1,0,5,0,0,0,0,0,0,0,2,31,32,2
b6eb90370ad063bff5f74d4dc90632fe7ac6ccd3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,4,6,3,1
ac32fa187cf37e5a51fd579e052105662ab3c411,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,15,10,1
34baa742739f0d4371816ee24225398affcf2d39,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,3,16,2,1
875c9d62c6db32aca16201c369d972bcf4a38dbd,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,26,0,1
a4873a43416cb322957863fd3c34795a3808f7ac,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,264,1,0
9bac807cedbcff34e1a144fb475eff267e5ed86d,0,4,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,6,28,3,1
f9c5c308e4f713daf8a6e57dbd9f9b3bf2e81d03,11,5,2,4,10,0,0,16,39,6,4,0,0,0,0,0,0,0,14,299,41,1
9ebbf1bfcea9942117727c08c6905dd444c230ae,13,4,3,19,13,1,11,59,102,26,222,0,0,0,0,0,1,0,25,1914,954,0
2b97a4cce4dc1bd0528e960f364edfa132d6bfa3,0,0,0,0,4,0,0,0,5,2,12,0,0,1,0,0,0,0,7,76,41,1
4cfc90590c1e54c88fc5a683b061258dd897da49,0,0,0,0,2,0,0,3,3,0,6,0,0,0,0,0,0,0,3,27,28,1
e8585afa032d2aee0593b238c46799cbb884732d,6,1,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,16,1112,3,0
c6cf7489853d603bb1a77ad699b3068cb4779bbf,2,0,0,1,0,0,1,31,5,7,25,0,0,0,0,0,0,0,11,131,144,1
0fdcf884987f1906a6ebfe2a2cb7cc86e05440ed,2,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,3,178,9,2
4b87a5ba9069e373969842dd915f3271f36631a5,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,1724,1,0
9d6c63f8bee34431384adfb20add2abd5b6aa9c0,0,0,0,1,0,0,1,10,7,2,0,0,0,0,0,0,0,0,2,15,34,2
ffd554b271debbdb29ac9f130ca6797f4859a1f9,3,0,0,3,0,0,0,9,10,0,0,0,0,1,0,0,0,0,3,138,2,1
e6a03e2fc037b48f3989ef899310e007bb3d16a9,6,2,0,0,0,0,2,55,4,1,5,0,0,0,0,0,0,0,12,356,220,2
65a5e2cc46b2c04591aa59b7a85751479a7dbd0b,10,5,1,1,0,0,0,3,17,1,2,0,0,0,0,0,1,0,7,397,17,0
e2c0cf69ca83483c0128021a78fd82e6b5745b01,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,15,12,1
f6990e06b4d2dbffb2758ab89ef855ba3947bcf3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,25,13,2
c28831a0bdaaa573bfd6c4e837183eb5197876fb,2,0,0,1,0,0,0,5,5,4,5,0,0,0,0,0,0,0,3,62,31,1
a3ecc3b910aa3bbc3ede2b8ba1bd040d02a26ca8,3,2,0,0,0,0,0,10,7,0,4,0,0,0,0,0,0,0,6,141,15,0
fcfbdf64406ac44b771a3c1b91b95d9d9a465391,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,5,16,31,2
8507d724657e71365720d430c737670c962c528f,3,1,0,0,1,0,2,5,31,1,23,0,0,1,0,0,0,0,8,110,63,1
cfdb09b7cbb5ea1732416da7ce45c78ac4c0849b,5,1,1,0,0,0,0,8,18,6,4,0,0,1,0,0,0,0,8,322,20,2
ec559db68e1ad306b1ba97283fbda1074fa50eb0,0,0,0,1,0,0,1,0,10,0,4,0,0,0,0,0,0,0,5,426,18,1
8d07116266f2a2cb19dc303e5937bb6f248b81fb,2,2,0,0,1,0,0,9,7,1,1,0,0,0,0,0,0,0,6,124,23,2
5ac8276168694053d9fc5357793651f139e9390b,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,3,28,0,1
af1d3891570f23ef391c4b7aed3f6dedbcf9277b,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,6,1,1
66b20f84864ea54b306cc5bc57c0939d80588f88,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,21,0,1
ffdde40b9f189cb30dee4c5187d63b61809f2d62,1,4,1,1,0,0,0,1,14,0,0,0,0,0,0,0,0,0,4,51,2,0
0856882d2ae0c8aade443918377ea2de8c3db486,0,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,3,21,1,1
874b4979d00ef6c9c350efcb77bc452bcfea8754,0,2,0,0,0,0,0,2,7,0,11,0,0,1,0,0,0,0,3,31,14,1
8ee632caa79b92b1af98684f83b01c3447a119ee,9,4,0,11,3,1,1,24,39,2,14,0,0,1,0,0,0,0,15,379,104,1
830df67181827218ed8525ac924b073cffe4536f,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0
8bd2486b519ed6dcdc638843514d9034b7f3c49f,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,5,533,7,0
143e48c25abfebb6c8c6d3250c0745f5636398b4,10,2,2,4,0,0,0,10,15,1,12,0,0,0,0,0,0,0,14,421,101,0
44a35b5d9accc4ecf7b1bbf762e593540bafe6a3,9,5,0,1,1,4,3,86,22,9,13,0,0,0,0,0,0,0,8,273,212,2
24d4d933f72c4c3c3f2f34b1de73575c65913bd2,5,7,0,0,4,0,4,11,14,0,10,0,0,0,0,0,0,0,19,445,108,0
077278fa9e61890e3ebb9f833ecee0e3c4655202,0,0,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,2,9,3,2
7eb1ca53b3f1acad4d12cf866075ceace5aabf1f,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2,6,5,2
9da487e0fdbf657f9b401e62d165ab13105488a0,20,16,2,1,5,0,0,46,61,5,29,1,0,0,0,0,1,0,31,1810,178,0
a47d981c6e88178558d3b07fa53c903654a0e321,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1091,0,0
5924e74d550b3ac5e5d65c2fc80275095de1c0e1,19,8,0,1,2,5,11,48,27,3,26,0,0,0,0,0,0,0,17,623,406,2
66de48a353197903c0b45c4af25be24c5588cfe1,0,0,0,0,0,0,0,2,5,0,2,0,0,0,0,0,0,0,4,15,7,2
797495a179c6fdee40b1be4d1c27693040f3f320,14,4,2,4,8,0,0,10,52,28,3,0,0,1,0,0,0,0,14,1990,1761,1
8c475876dda2507977fd7282c37462136400daf2,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5,27,6,1
d9dbcbd78c093f4d7d326babab7d64262c2e0280,2,0,0,0,6,0,0,0,36,22,15,0,0,0,1,0,0,1,33,895,101,0
c65e0bd91c6d4092efd7526a8021ab9b0f1e7b7c,1,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,2,51,29,1
887139648d2e693bb50f286810231150bf1fba9f,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,2,45,13,2
615f760590ecff8d51832aa4988de410b9de4fb5,2,0,1,1,1,0,0,5,9,2,0,0,0,1,0,0,0,0,4,93,47,1
f8a5053d2b51dd72cb46ab32e776957443a3dd88,25,10,3,0,0,0,2,11,20,0,9,0,0,0,0,0,1,0,8,226,68,0
c3a1bbd206678a74f06a2ee2320b3547e26c3d43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,28,28,2
6215606577657832b408fb11b8e030950de5ea7f,3,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,17,1,1
575b48a63e55b5216bf78ecf48621ac8f9f80729,2,1,1,0,0,0,0,2,4,1,2,0,0,0,0,0,0,0,2,31,12,2
5ed80c40d229a48837639d717344599f60203884,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,1,9,1
603451ed0b64de2aa5c4251d669056701ba788b9,3,20,0,2,43,0,0,13,31,12,304,0,0,0,0,0,0,0,5,1524,1231,1
4fb6823b3fcc1105589f30a9376fa533fb58a39d,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,1,0,0,1,2,2,2
47db48934367962fb35cde65eb48054292e323f1,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,4,9,2,1
34da8eb5e9daa5a65ad12f4f284df43469caacd8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,0,2
67e2a30687c80776e00b36c94b79589be95a6d06,13,3,2,0,0,1,0,5,10,2,10,0,0,1,0,0,0,0,12,277,62,1
5dbf97fd3d868f6db605fcf3b1a82bb55c47fed1,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,1,4,8,1
3f04248a8a5af6d3e0e3cb7a5837764a52ecaf63,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,13,3,2
be86c7d216202c91a0ba0a43cd7f89b968146d62,1,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,6,154,14,1
5d29c390bf81bd1c5ec171751d6da9c0f862063c,2,0,0,2,0,5,3,13,3,1,7,0,0,0,0,0,0,0,1,159,119,2
7d6c8991403107e6cf9d967466ead87ef58f3fbf,0,0,0,0,4,0,0,7,4,13,5,0,0,0,0,0,0,0,2,55,25,1
c4691583426b92eaee0c64deaa088301acdce4c2,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,3,139,11,1
08d6538b3f9f611065682d08190747a7a93181fd,43,1,0,0,1,0,16,119,42,0,17,0,0,0,0,0,0,0,36,355,261,2
42b44788e9f7d9a84ef6ae65a38a581c22fc7c55,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,1,0,1,2,10,13,2
5ebbbc8a3c45010b2f52f14477785a1dd9fd02b8,0,1,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,1,23,6,1
2f3d64b70fbd92d4f3fe132bf0dd46a822ee14d6,0,2,0,4,2,0,0,2,1,0,0,0,0,1,0,0,0,1,2,166,9,2
a035e9fd8a5bde10c26338d7b23f75dbf59f1352,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
02ffd6ae37a11cb0acc920bada87c994559d396b,2,0,1,2,2,0,0,2,4,0,5,0,0,0,0,0,0,0,2,47,16,1
1d54dde65fdeeba31a3a475cd13a23c2ae6cd2d4,0,1,3,1,0,0,0,34,13,5,3,0,0,1,0,0,0,0,1,280,282,1
d8fdf6abed4031adfa24a35ab23b78185cad6fc1,2,1,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,3,63,23,0
415be84340155fa0eb6086149a7de381a41ef480,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,6,4,1
edc59a680a0c147a19b0f5f216db8553b6e7dc57,0,0,0,0,0,0,0,0,1,14,0,0,0,1,0,0,0,0,1,27,25,1
b079f9911a118b01bbef4515b2cea7fa09fdd5de,1,1,2,0,1,0,0,0,7,1,1,0,0,1,0,0,0,0,2,142,6,1
8b9ffeb5f2883e3d5187ad2f4a3a35540ff70326,1,1,0,2,0,0,0,11,20,3,3,0,0,1,0,0,0,0,3,69,86,1
7b9603d029bd651dd5cfb92903ea956e9eeaf712,0,0,0,0,5,0,2,13,0,1,0,0,0,0,0,1,1,0,3,0,103,2
9cd153c55aa071528a013ecd28014734346d4127,7,4,1,10,4,1,4,22,89,35,35,0,0,0,0,0,0,1,14,1205,1076,1
8b9e5a2edd935dd40e6dc30c14829e208d7945f2,3,0,1,0,0,0,0,5,6,1,1,0,0,0,0,0,0,0,5,53,22,0
28725723398943b2b51cb38d6fe92a3aadf4dee6,0,0,2,0,0,0,1,1,5,6,2,0,0,0,0,0,0,0,6,35,40,0
e15bf1a95abeec1a39f212d65887d88a19f9f68e,0,0,1,0,0,0,0,0,2,2,3,0,0,1,0,0,0,0,1,8,6,1
135f05e6728a3a0eb02c8974dafca434557080c0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,21,5,1
c512c4594c95d08edf0a63cb30ed643a4ed69fcc,2,1,0,0,0,0,0,5,2,0,6,0,0,0,0,0,0,0,9,323,73,2
5b4e584e455a1d4713119308c846d66fcfd52d9a,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0
ebc869b3e3bd720b7f117f57b3a20045b936a5a8,0,0,1,6,0,1,2,0,28,0,0,0,0,0,1,0,0,0,3,71,152,2
63d60c6aff8362db9683b83d670556a1a828e8d1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2
a2a9029c7ee322dc77a85f581f0e584138278840,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,4,12,1
5f2ee6ded78a158ec352a376b7d6ee5381e70599,4,2,0,4,1,0,1,1,22,3,5,0,0,0,0,0,0,0,4,159,53,0
d056c0b062311cc1e90ad134076fb13bcfe3ccf4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2
0c9cd2f936f77ccf22dcf98df1c9679cdafa791f,2,3,0,0,0,0,6,0,11,0,0,0,0,1,0,0,0,0,5,124,100,2
