commitId,changedFiles,additions,deletions
fa18d6c9584bc1bc8ce6d001162dac4ab72009ff,2,17,1
615adaba0cdfa8685039f4eb0765df053deead9c,2,15,0
c2c9352c0ca7e07fc8150f32295f93f667723b8c,2,3,1
12aa442f95c567f3bc1488bb641fca1e9636e9f1,1,35,13
cf5fb324e3d006d4360c0ae1bba0b2f57d3b6097,1,4,5
d585683650c8e2664b86ccc0aeef080d3b417d1d,2,27,86
5158fe96b0f091ab52f7a5842edc447dd7f8a366,1,2,0
b2107efb3355d921350058e3caaede813cc7795c,5,41,38
111d34b6af146f675dd6ccd9ba67fc826386542a,3,23,23
384542ccb54c28d73d9f368f2375ef60d99127ac,3,12,3
1dc33f9f6d29c6b33de2023d4f2158e70a1c89aa,1,7,1
8a07f772e2d36b759f4d5ab6f213fbb0869a1766,2,276,254
662f0972b4af7430f6d008b933f4faa15f5788d3,8,363,134
59d1720a5d1020d1167bea1a31b9616a685398a2,2,9,9
6aa31e87bc18b613d66eef751f5481d161ee321d,5,27,51
d0ea47d3ef16eb831ed535658508c5abf346bac8,2,55,9
063b8da4cfd78758f2eef5244008dc65f0557a4b,1,12,1
073c256399303ba7569f817f9c8e604628fed071,1,11,1
2c95fae7ad7c87c96fad2e4c80c3580ea3b06cf3,3,349,284
d9ed3ad870a70bbda3183148223ee519e45bde43,25,6088,4175
03ef46a1cfe87d411243e5189a4906d0fce38237,2,130,131
0d1908fbb2a1e5d68b1b38b0feaa1f1a40e76d5b,5,9,7
747a478c6741b7e9e37bc00dbfe28ddc6982fb9b,3,55,49
99bd4fbc657da545ecb40d8778f0979f233e0de9,1,1,1
3d7ec9ba69f2936d30b7ea34cb46369ac5e0de04,38,644,426
5122c892b23298f9faa681aa76d0401f7f5ee236,1,11,6
ff5b19bb8413cd0689d33e23b295a81c90dd38c3,3,49,10
e54358472c94d63c66ad607be256f94378e8ff16,17,69,217
b1cbaf9f3a43ea9bb9ef31578fb5c765cccf7fdb,1,7,6
5787e2af06a377732f81cccb57b29a324875bb71,5,58,29
063f561c851a1bfd717762d96a9d379b79bbb941,2,78,1
97a8657ae17bf9105a41d4930ee26fb2dbd1e3cc,2,23,4
f958ffcc8a52d92385cc29ab896eaf294d695815,1,1,1
7d8aff2ef670306fc01bd2160b1e755196558da1,2,9,3
ae360480a9a955030a6621721a649bbf360d3c9a,25,1835,1490
661fd64481a0db75c501b782a60e89f7e348a9e6,16,289,35
5b500c684ff416cf88937999b1205dd66d48bc67,2,0,27
62c8bfade88dc4b72a07c4a0d6f6633e5d0fcdad,2,30,2
733faeffbd68719ac837d1aab954f4287573ca85,1,7,0
d6c09ee130cc88cc8317c7c2b02452ff6993f177,2,10,12
f55b7c350b928aa5419a1e3ee0fdbe4808731038,4,7,6
fcfdfbbc6516d92624f5af9dc5556f6143df757f,10,1658,1091
e7950dccc0c4df38e172acbd99071e50397fc492,2,2,2
359a2756e623e605aaf29a1f3c7181666fae775c,3,12,4
304215665eb630a9c3e722d789e882bf9f59ab21,1,4,0
1d54f3f4837da65091711f7765511af1a0a7cbd5,1,3,1
f119ea70438e3ff3d72678086ce4c58441a445a7,2,109,76
9ef72b22e87757ff7ff3a499cb01bb6c771e2f2e,12,259,252
fef434b11eb3abf88fca6ac3073a5025447a646d,2,27,8
77f1f5cd336bbd3c7b9d548a4916084bc1e56dc3,1,4,5
165c8954c94ca67d75ecd7fcbc7f1d3da41f5473,1,0,3
319b1c8ad41b769ff4bc5d8cb2d2eb9e3f5e9569,3,10,7
48053b56631374d50fc9075e39fea70da419a5c8,1,49,6
2947b932624e4931333c08cfd9c111628bbd25e9,7,143,18
2299b927c8dbfaad4761ed07c3c709e8e5d1c3b8,2,216,5
3b73c810de961f01ab2dd27710c7e17a0490e208,7,20,15
1257196d255cf3697ab869a86eb6f84034232f78,1,4,4
88a7e673b3ed7e07aa5cf31a1163697808a1f763,2,26,15
e8db1654df89d3c60a6620a68fc5b85137e05b42,25,539,510
b5d1d49a9aa0420d22096c898545aa349a13f07c,1,11,2
6945d04785d7322df45b5c71053ba18431f606cd,11,832,675
8616d08894c8e6cab965174ebb312ff718d83614,1,2,2
e98541030c5e0aadfdb194dbb55254f404219600,4,55,51
c93b0290e8efe32d4844d10adc78c70b802fde18,3,4,7
50e3ca62e5b5cceb13ead212f50aaae57e8990f5,1,6,0
62f5e2a99d4f5c8bebf2b7ad581cae83ac437d0b,2,37,31
6edd54805c2d558802b22a232ea1a751f82db029,4,8,8
e680208e4b24b1f5ea9522e04526ae572bb3b6e3,4,7,9
3980e032581824d7241748c7ec56a916fdce6261,7,63,41
a0daab1afdab6266b59424efa079931623e2d5bf,15,100,53
35135dccec1710e50329b5c4a928ea67b4ae0464,1,21,21
1eee950ac167c1bc02918819c84e6cccb9eebb5f,1,37,4
795fd180f7e758d79c1c37ade7b21a944a183c07,12,860,185
5dfc5a6dff7de7cdff1743a628ee3bb586f6d003,3,71,18
2a590b78e4c9e814faa61457a04ec4f5f2c9a176,4,116,70
197fc962fa8a3153dc058abfa2ae8c816d67ea04,9,161,214
4c0368c587a32fe1e828793e66e41b017fe41605,2,4,4
a09d266b247b185054d0ab0dfdb6e8dc2e8898bc,4,16,16
dcb491bdc8c5612f7ee5115c81312e8dc4f96709,1,9,0
c8fdea3a62ecf92c159ca8811b7d4a1039edd546,5,42,24
2ea800d7cf8bb3d5455402af7291bac9deb2fe46,1,3,0
d703ec89cf73fa94cbd8993b05c5f46ec7bd84ff,1,108,313
ed41fede1fc5861998cd375ffee6980be106cb0c,1,0,2
c94e990f4670af28bc87528c1874946e920eabab,3,135,16
8d695a2f71b4c10c0b7cfff503c6bd64bd4ab8f8,4,62,5
bfad7226bf99c488f5e5063a44cc4a5282c9344d,1,3,3
eb831a81621c685e710b9ff75b1ac7f5c340d1db,6,60,15
19dea8c85287e1462e4719e5710ed1951d3cde6a,3,33,5
3be0759b44c97834e6fd96ac189500aa4d58dcc1,41,232,62
250ac825075785eef0c544670133eb590aaf1168,3,19,7
b0d00c5b3003a233c793a0f092f15358530a0acb,1,8,4
ebe25c83d1f5f1202c560516e8d58294b97ddf37,5,92,33
73ea4cb8ebbefe934d9f088e99903b15772fa445,11,160,20
d52a7d799c2ab73dbc38de272d173bbe9cf08797,4,173,23
6ebf6a1c3a48f4b3f18bfe4e42f86e1b3b8398a2,1,51,31
72a3aef6b6df020c0198689a88690a167653fcec,1,1,1
ca849f196990eec942468efaef3719f829c265eb,10,219,184
3dbcd5fa303e8eecaaa2b5b256f96e0127be0cdf,4,101,61
ccedd8f8e0e01c6472cd32d371d8f579f60af9fc,1,9,3
08894a81b8ba840c6966aec9d7304769d8412b9d,1,3,10
4f0dca67c29eda2ef5894a7e39b8f340fb423889,1,1,1
022cb87f855ef3cd6ed04037f8c0ef42b9b59fbe,1,21,21
473f7cf6ab558225908e9edaa56a1a6d9845b9c1,1,3,0
9ac8731539e821afca215b685203ef82115e36f5,1,6,4
da5ff665396d5f0cbd70b9ea8a53387c0b40cbd1,1,2,1
ecea6e2615d9c1990e40613d5332e1f2d674a5b5,1,52,46
e6897e844505bfdfff46cfc91d9e122002f3e6a5,5,290,6
5bd0f4b011f861f866121b22a0fdb3c000bc5e01,1,9,1
2ca1f557dc3220a047c5ee6a1d8c1a0584f6ca4e,1,2,3
9e843df27fc2dd53c12327e9601206a7c677bd1f,1,16,3
3c3d4b1658b3bd3c8aff620116f3a110bdc3d6d6,2,2,2
69438cc0d3444c064f3555ef465176ef5c28f69e,6,39,32
7c7e4a2e255eff4ee29992330b352a7665050834,8,288,45
a1bf55c5541b45552708fa76b04e24419604825b,4,13,10
2d6a57d5727d4db527caffd7827d60bb2e303846,5,173,4
3bb3597920c9542c86869a4211e3273f135e1c56,3,389,4
0dd95079938476608211f34c414b90f9eca45f77,14,71,25
7b7ab09e22500c6140fafbf59e46c5d3843571c7,12,467,83
016918b2e276f95a7e8868dc6cd00fc3ca6fb71c,9,395,37
b3c028768301ee4a6fd86d6ab24f85f20578d003,4,94,0
24a996801b15e26ee749194977b5995d7b00c485,2,68,2
70a16e87c18891c9dcea9d0edb06552cd6f2e72e,4,8,13
382bd64cdd015fd035182785291db8122791695e,8,20,97
233a1b898725fc39f3f14346c716b5f52b3f0e0a,14,362,106
e4671f5ff0a01bd22e6d21f666188380646821c2,7,132,16
d2cf18983b635c3c47ca6bfcadc06bb2e15a547e,15,498,141
6afc4dfbbaae4b9492c426a38cef1ba035a3b2c5,6,188,0
55eb41292d2989225b4c4c012a0b34f2edfd54b5,1,2,2
ab8caaab8f294a1c90109499dc57770253528446,5,75,25
4fa8844a07917f925668409e461c2c48f9bbc965,4,164,0
07165bab64bd1d62bd5eee176f084dd9317a97b8,1,1,1
85ec6bc6d7cd0904757b596627fd3666de7738dd,3,126,8
cff8f47eb7a1ad17442ec0d3c9bb596d29873faf,8,390,6
29e1e664f1bcaa2af3488096d33d84e328099f3c,3,12,8
4fa174541fd3402cc067ebab5fb44c9b5ce2587e,2,57,3
1e31fa5f695e2f3f99fec2488197e99985f36376,3,109,5
5ee76beeb417b9074068cd3a3b16f84d0c1b474e,1,4,0
c04110620c6337b9bf45b6d1d55042630d95f8a5,3,1,8
ebece5174a5ab834576c0f981682b78f7a6efe25,4,198,29
d7d4a1410bffb969850bb17ba0d48b02ad542136,4,54,9
f49f42476b5931574e1d7f86ac7f3d763f344343,1,0,2
ec0e8cf1fb4f2b99d8677666df38234a621158d2,2,5,9
a4c5847e42fcba0f109de1a3d312d94588249e66,1,1,1
f9f7c57dbf2cd80f2f486d78da0c90a014617e19,1,120,51
0a545cb738de474fb6dd20bdd8e28e939ab62dae,17,588,95
8b9fdf23e2196dce9c956ba9088dd9b3146be60c,11,232,197
46b622678e419de689d1debd514fa3b6876816e4,9,87,98
67b40f7142ea54d9d8234fd30ae82c85b3c7176c,3,96,7
f0f7133a3ae5cff39e4f13643c346fe3b234a8ac,1,1,1
62b7a6dfa2676ee4386cc8b4e81ce8a5d08bc8f3,13,65,36
5f0f55a4f14fe061e96eeca4cff60a1577cd5969,1,12,0
6858749cfd27f2975ce560e84b29e95d16eb88d2,2,23,17
6c0386029b4620e622f6d62939567f88238a21a2,2,2,2
b2b67bd48d228d919db25ca3afd26b70ebf58897,5,120,29
74fdcdcf5f41f420cf46f06ecfebce84ec8f36eb,4,6,7
261810ebd1015358a2c22376596db450f1b6cbba,1,68,68
70d5d2c168bd477e3b8330fd7802b280d1f72b8e,44,203,55
a6cbe8419351fcd8d26f1660dd4b112a7cd64e0b,137,662,530
89c5498bdfd50a213b8d8e46324266883f6209ea,1,18,1
058d4d4b5ffe40b8e93c7593f0b5346373455480,1,3,1
190aabbbe8d382b9b960198d8d895ab98c117893,10,821,5
0376020ee24d9f0ad345e0839be4035f93aae944,42,200,146
74f300d7a9e2f0e43dc5e517cc2acc8a4fcde701,6,118,31
0d456d2091f5f8dd3a954ab64e7b78a08246f892,1,2,2
527370f8c142d373c4543d0eb26cb2f0912ed9f0,4,179,2
36f77aa32cbf76057b0f55be6e31711efb418412,2,48,4
455ca1d72361e66afc01cc39d6d79155a2551e2d,10,607,0
12c81054044c429dd2356ac036b722c06e0f9e55,1,3,5
db57f0af3a110ed418bb0177cbc46ed4c7672c82,1,0,1
f7edaa99bc232ad970faf6369ebc3cf1f6eff70f,1,14,0
6236c422615cfe33795267214077551f3d9ffa6f,2,82,1
8f4cb0486b6e6ab48e6df6b2e3e44a7eca27c911,8,273,3
8467928cf0639c9783a5f03168af547ffe8a23c8,4,21,7
7ac59de1ff24646c5b84b7b559fdc3d6622d1922,1,1,3
208f53a0626a814616470d39d8a7032aac23eb7b,1,3,3
bee0854d90822fe0d879ae12aed4de362a74ceec,1,1,1
5f00dc61b87eb4af734446d3a7b1c8928cf57e5d,10,189,11
24f734d135e137229294f4478b2aba251b4184d3,3,3,3
9a40de8e6c1974d4ae187b181055ecd4b1cc93da,3,7,48
ad7d030f22ff9450aaff6991680613ee5f90b792,1,1,1
ff788e8f9da140e9a2cc08d4615fb878dbdb1c7d,4,114,39
b727e15dffbfa9621bc1b4e80b6b7786e370f5b0,1,0,9
e25dcdd6b12a965b6eca0c69c847fd0316b1c455,3,5,5
21ee77a4383f5c970e8c73967d38615f5bfb48af,2,6,8
3a5efd71396f7febeee17b268071b5a07cba27c3,59,303,718
4145b9f00c83828c55ade3b509a7dce1ab621101,2,10,99
610115b44e10e5046b62a7dfad06dde18e0f83e7,12,19,19
9d2ba02ac12cb561895cbbc7652e55dac49a30d8,4,83,11
e49ebd5a789d335363404335055b23a41d07207f,1,1,1
5a2052fad3f92e6675ba6362028f5f5851934f01,1,2,7
5a57b334d860c19332f81e7b84947e452341a18c,33,1548,1150
67685860541cf7f66d048f314e1b6084591974c3,3,16,16
2d15eb12204048e9c8a6530a029bbf60dbc11e7b,2,14,4
86f43189eb607c39694441af9799f93f3bf5fc4f,1,7,12
7db99eb0da29b8106532a863da32a6bb39ae0a3b,2,53,0
b8acac413b1c85a29a86026b984591fdc9c333fa,3,125,9
3b4f5d617969bc4d6bda9f0da17a141cb32bd521,1,5,1
291e15e330c9b71a0d0238e9d56d4b2a473356af,1,2,2
089b6d52e485ac587753db5343e9bb2104ed1c84,1,1,5
4997182d07c7b7efdcd17b8deccf73fd23a3671b,1,2,1
10f91cb0d91dab0e19103754bc2c9bf4b40e96a3,1,6,7
fdc7205adae52d9e2d928d06faacf9cc9f216b55,3,11,5
efd0e554ca7e9365ec3880ef10706c9b6eca4394,6,152,4
018e2cf16558108622c98fd82bcbde3ce14270db,1,1,1
55149154710b8bd1825442c308fb9b4b76054a63,2,8,18
0135f0311318d8596fdeabca9f266cdac8f5589b,3,35,0
5d4ad11296c8ed4eb447509c110ca206d6c94218,2,8,2
5824fa23d60acca2edd40f1eec0c4687199f0124,10,304,57
5dabaf626e0a3493889eadcbd5ebf73d4e145912,1,20,14
bead0e770467e56136d115c64bf9ea2404813627,1,2,2
2c9238fa348bd6fc2d51b8cb29e1c435713a4652,2,45,45
2d7af3e17d5c33f79890cc7993b37da1b7d60fc9,1,14,11
a47b1d692d7ccf7d7c087607c394e55690f60655,10,19,16
cfbc081dfdc76590d3f1e11b72caa1e30cf9134b,2,11,2
6a85160cfa4f99167f29a1323d0175703fb57816,1,9,3
9e5a33c1b36cae7a7541251509bf032455838fdf,8,234,9
690051f46cad97e4fcfb5073be63ea06e02ac01c,10,426,33
a5b30fd0743195dd2d80dcec2c5e131d8bbc62ef,3,26,22
bd1b559d47603748f6d57a0ff21f68505258ace5,2,23,6
1722fa667819c3cafc6b5de93d7c93bbd570cd47,24,2438,37
1e6f2e79b9e0162f8a111acbe7f2876d0d8eeebe,1,7,5
e3d1a1dda22723fc896bfc96c6db57c500faf208,2,131,3
6418b54f81a9e56242fb78fda4bf95e7b3d4c572,2,65,14
d9a4fb410d6608260a597b1d72b9153c585caa5d,2,82,10
9cbc1d502d0c0ead391ffd65bf1cbd812ed53654,1,13,1
d7c90cff145edc3193a63b1b7751aee203d5c4d6,16,109,142
079b856a6c9ca5abbf788c9eb94535139e301cda,5,69,44
66ae626f91e0b2bbfcf9b9059cb06b07883d9b0b,4,97,14
e9cdb3d24e3eb440a9adbc96a83e7f5ac600863f,2,3,1
b370969690e5463374c4f47e6f8543c07c5ae4d9,1,115,63
a7704c8cceb2e2c04c6a843f575463f32674299d,2,5,5
ab033086f98e633fa7314edf3adfab67fe9bd85b,23,1098,764
8760be7d6428e3b54e6486106770fe1a1ac1e18c,1,16,1
541aae12ef82767479bcd53afb3681b46dd890a5,1,4,1
76fcc81bc61342ed85f7a8a0c325e58162ff24e8,1,28,0
ff7d4eebd8ebbf011656313dca8c6ee1a598c2aa,2,21,23
c059f5382365930c7b87ff1dbaab0eae5452808a,3,192,6
5d8fac86d749c9ea98eb7eda58655fe5fa3616d0,12,572,271
6b07c53c61ed1c2dcd6c74bd64db7477bdafa424,2,9,1
e24b71e70035f9a9baf7ec19c279311eceec31a9,1,5,2
4a29e164a8ca222fd8b0d2043e1d44494e84544e,1,11,3
8800bab8a660f5ab9e2b100cee51af8a462d220c,2,23,10
595cdf05e962299c19c34bbfb370316636d074f2,5,30,25
218ee6d24c991f841ee91085c2bb26d6198db8c6,1,31,0
882289b06e9f2adebd916cf8d02980327c6f9614,1,6,24
188a11bdb925e3a4c1f38f8ff52f0039eb343eaf,1,8,17
521bbfcf5613232af5f907843db0d54b5f9b493f,4,29,35
5ae1c8a24284d1bbc96c8410c81600a5e1a7a9f5,10,79,64
501a1cbb5d35609dcd97a5ce44ac60739173e479,3,40,49
a2f8902b3a8569a1ebb4b4c87fab5a412cf4d389,2,91,123
015284af7cf8eff979cd0c5e5ad3d189915e98a9,1,1,8
df18e9173dfbf6aa97852a25db100294b72e6eb5,2,70,56
59b8a139d72463fbf324e851a9e6daf918fe1b22,1,8,3
3beef9a92e78ca6da4f41dbb0c3c858ac85b10cb,2,29,6
f0bb45ae2869920cfa29a46ea7704b1a6c69ab37,4,20,7
d89b18613f26094eee45d664cc2a8e5fc9fcba16,1,10,5
5a91d607882e59a6255eff0f144a6efecc749af2,1,14,1
21760a8b6b030233d4a82d8026bc9910e0a93ea5,2,103,15
4a6101a697475b6f0f5b5da7cf280ad372725ebb,1,2,2
9f9b972f00afb8f851b0e12852d6c86432ca090f,1,9,1
caf2af077a3a6454cef39678564391c4abaf8eeb,3,18,4
3ac3a72e910ce4734459e9359f979fbed8cb64a1,1,31,1
fe164471124f357d20acb18f6a6059eb5f91be07,2,17,5
610fa618aae58af50c12ee8d0c29d12b7460fd8a,1,10,10
73b54f4efe43dbe674621ba81c7ab7e04e1157c8,2,34,6
eefd1c4ca69fc82c63230dfe30a5752c661388e9,7,158,10
420d11911bbfd59192bfefc061fdc253e326647c,3,92,52
72894b26c24b1ea31c6dda4634cfde67e7dc3050,3,62,4
716aa6974c6c3a0cdfb65e6adbc0e5c59538a289,3,20,11
0b37cec28721a379b87dd8a67a0d8cdd629d13c0,1,64,23
f9ce11eef8b05e7e31b45a428d63ae35eed8ed42,4,209,7
b27e240fdbf9ad91690ae596c21f511808377582,5,167,162
2a52decbbc8391f97ae443bb63032048ce2ae6c3,7,25,26
ac61b13a7c8284dea58ca4d2a046a44d317ced00,1,10,26
28174744a74e08cc974a54041e304dc4aafa5334,1,14,12
6b3023c2aa76386a0d3b437d593bfd65697dc169,3,69,59
2764024351db5082ce5e8f1664a37d1629a56a69,1,3,0
c225b44f3440d8799f1be96de7e27131ad9086c3,3,23,4
59d80ec19e7e6333a2af64b98f68d3efecc58a97,2,78,50
0c6b38b0b5749057d6e9dcb5f7917f27e6542fc3,1,3,2
541cf2de8047f726b780fb1343a7ac9adff77e29,2,3,12
84f6d17c7bae1fbe1437ca0f62be476e012dbe8c,7,43,27
6188550a4817e1f8f0f024034d0f0b5f03b6ecc3,2,83,15
461d99af29e8c358ff80ff9ff58a8ea63fe7b670,2,91,17
d66956b1177df05de05644f53e33509d790b57bf,1,42,29
90d8dade254b4f34fd28d498ce529efd2177c606,2,2,8
ebe8052d559ef5fac8a93820cf5847a8de5e9e43,2,88,41
5f9b4443194d3aa3948d76956897c0a1d918d546,3,89,4
439b7750d4750722a03d60465da2e4b62bbcf626,1,13,1
736169aa2a46f489cd8e75cf4d61cef997fc456f,3,25,26
dc41daa3db350ef9a4b14ef1d750d79cb22cf431,2,9,11
b25462ddf9dcbf0bdc940e7ab1c796520d694093,4,28,16
4043b1d38140d531f5f97d4f87850f168283c240,1,1,1
b0f0d2f28988eeffff9f6f6bd211c77565cc2704,3,14,11
2ec7834124dfa32d7b90afbb23805433a4567bf5,3,44,9
b33db73c932cd41bc19b9f5018c94c673dbe23d0,3,120,31
a725717261c347366e5bc36d95ade9b3ec0109a9,3,115,3
4c73a29f99f0b9d2232b466972a55197758684db,2,37,31
4cbe2ae00aaec2ca4074b06f389f5e50ca235da3,19,432,28
68f61f3b3c2efaa263190519be6ebf4a02e021ad,2,60,2
8ee465103850a3dca018273fe5952e40d5c45a66,2,8,1
710ae3a9d2fbcb6767872656d82b2edaeb6e0656,5,30,10
1a880076880a794016e2eeadea4f7f67c38e68ce,1,32,12
b3f039ae5f0b54a325cdb23f6720e5002b054cee,6,108,76
161c9260542aead8826db802b524a75cb6fb8932,9,1096,782
a29e41b9fa93162b7731ed2d45a2ac368384decd,1,2,1
3e74d3b2fbea16c55805b9b73c182bdc02e70b83,12,332,54
950786a8cc1a83dde6e590f59958f9ada8699288,6,541,22
a429e230b632c40cf3167cbac54ea87b6ad87297,5,57,91
ec463a32ba825d678a230c7ab5f3eb2e1e0c2e42,13,215,113
3ea0cf36bc778a46127c20d9d12da921baa237d7,2,41,29
b497f6ccad3eebcc6d475071bb7dd2741557d5e0,1,1,1
381ccde48d11ef82c371789898e563233141b7ee,1,26,9
40822746306f5d0e5d553504275046ec4906309b,1,11,1
e5b505224b77bb2428ab9ca85e894a1ba51f8994,1,2,1
